play_no,round,investment,age,propose_rule,agree_rule,reject_rule,argue,praises,complains,propose_punish,propose_reward,sample_vill,site_ID,playerid,edu,sex,role_yn,cont_lab,cont_money,reci_wat,crop_choice,dist_field,total_help,fes_village,treat,payment_form,position_game,disclosure,communication,L1_propose_rule,L1_agree_rule,L1_reject_rule,L1_praises,L1_argue,L1_propose_punish,L1_propose_reward,L1_propose_reward_others,L1_reject_rule_others,L1_agree_rule_others,L1_propose_rule_others,L1_propose_punish_others,L1_argue_others,L1_investment,aver_inv_other,L1_aver_inv_other,other_group_inv,wheat_choice_others,L1_wheat_choice_others,L1_crop_choice,L1_wheat_choice_other_group,damforfarming,otherinvestedmore,L1_otherinvestedmore
10,10,,,0,0,0,0,0,0,0,0,1,1,2110,,1,,,,,,,1,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
12,10,,,0,0,0,0,0,0,0,0,1,1,2112,,1,,,,,,,1,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
4,10,,,0,0,0,0,0,0,0,0,1,1,2104,,1,,,,,,,0,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
3,10,,,0,0,0,0,0,0,0,0,1,1,2103,,1,,,,,,,3,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
2,10,,,0,0,0,0,0,0,0,0,1,1,2102,,1,,,,,,,2,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
13,10,,,0,0,0,0,0,0,0,0,1,1,2113,,1,,,,,,,1,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
9,10,,,0,0,0,0,0,0,0,0,1,1,2109,,1,,,,,,,2,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
1,10,,,0,0,0,0,0,0,0,0,1,1,2101,,0,,,,,,,3,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
11,10,,,0,0,0,0,0,0,0,0,1,1,2111,,1,,,,,,,1,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
6,10,,,0,0,0,0,0,0,0,0,1,1,2106,,0,,,,,,,0,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
8,10,,,0,0,0,0,0,0,0,0,1,1,2108,,1,,,,,,,2,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
5,10,,,0,0,0,0,0,0,0,0,1,1,2105,,1,,,,,,,3,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
14,10,,,0,0,0,0,0,0,0,0,1,1,2114,,0,,,,,,,0,0,,0,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,
3,1,2500,26,0,0,0,0,0,0,0,0,1,2,1003,2,1,0,1,0,1,1,3,1,1,0,1,5,0,0,,,,,,,,,,,,,,,1966.667,,9400,1,,,,1,0,
10,1,400,44,0,0,0,0,0,0,0,0,1,2,1010,2,1,1,1,0,1,0,2,0,1,0,1,5,0,0,,,,,,,,,,,,,,,1400,,13900,2,,,,1,1,
7,1,2800,35,0,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,0,3,0,1,0,1,1,0,0,,,,,,,,,,,,,,,1400,,13900,2,,,,1,1,
14,1,1500,35,0,0,0,0,0,0,0,0,1,2,1014,2,1,1,1,0,1,1,25,1,1,0,1,1,0,0,,,,,,,,,,,,,,,1966.667,,9400,1,,,,1,0,
12,1,1500,55,0,0,0,0,0,0,0,0,1,2,1012,2,1,0,1,0,0,1,5,3,1,0,1,3,0,0,,,,,,,,,,,,,,,1966.667,,9400,1,,,,1,0,
4,1,2500,23,0,0,0,0,0,0,0,0,1,2,1004,3,0,0,1,0,1,1,4,2,1,0,1,4,0,0,,,,,,,,,,,,,,,1400,,13900,2,,,,1,1,
6,1,100,40,0,0,0,0,0,0,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,0,1,2,0,0,,,,,,,,,,,,,,,1400,,13900,2,,,,1,1,
2,1,2600,25,0,0,0,0,0,0,0,0,1,2,1002,3,1,0,1,0,1,0,1,1,1,0,1,6,0,0,,,,,,,,,,,,,,,1966.667,,9400,1,,,,1,0,
5,1,1200,36,0,0,0,0,0,0,0,0,1,2,1005,2,0,1,1,0,1,1,1,1,1,0,1,3,0,0,,,,,,,,,,,,,,,1400,,13900,2,,,,1,1,
9,1,1400,35,0,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,1,1,0,1,0,1,6,0,0,,,,,,,,,,,,,,,1400,,13900,2,,,,1,1,
8,1,1000,30,0,0,0,0,0,0,0,0,1,2,1008,1,1,0,1,0,1,0,4,3,1,0,1,7,0,0,,,,,,,,,,,,,,,1333.333,,13900,3,,,,1,1,
13,1,2500,17,0,0,0,0,0,0,0,0,1,2,1013,2,1,0,0,0,1,1,3,3,1,0,1,2,0,0,,,,,,,,,,,,,,,1966.667,,9400,1,,,,1,0,
1,1,2100,23,0,0,0,0,0,0,0,0,1,2,1001,3,0,1,1,0,0,0,4,2,1,0,1,7,0,0,,,,,,,,,,,,,,,1883.333,,9400,1,,,,1,0,
11,1,1200,36,0,0,0,0,0,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,0,1,4,0,0,,,,,,,,,,,,,,,1966.667,,9400,1,,,,1,0,
4,2,2600,23,0,0,0,0,0,0,0,0,1,2,1004,3,0,0,1,0,1,0,4,2,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2500,1166.667,1400,10700,4,2,1,2,1,1,1
5,2,500,36,0,0,0,0,0,0,0,0,1,2,1005,2,0,1,1,0,1,1,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1200,1166.667,1400,10700,4,2,1,2,1,1,1
10,2,2100,44,0,0,0,0,0,0,0,0,1,2,1010,2,1,1,1,0,1,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,400,1166.667,1400,10700,4,2,0,2,1,1,1
13,2,2500,17,0,0,0,0,0,0,0,0,1,2,1013,2,1,0,0,0,1,1,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2500,1766.667,1966.667,7500,1,1,1,3,1,0,0
14,2,2000,35,0,0,0,0,0,0,0,0,1,2,1014,2,1,1,1,0,1,0,25,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1500,1766.667,1966.667,7500,1,1,1,3,1,0,0
12,2,1500,55,0,0,0,0,0,0,0,0,1,2,1012,2,1,0,1,0,0,1,5,3,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,1766.667,1966.667,7500,1,1,1,3,1,0,0
1,2,100,23,0,0,0,0,0,0,0,0,1,2,1001,3,0,1,1,0,0,0,4,2,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2100,1333.333,1883.333,7500,2,1,0,3,1,0,0
2,2,2700,25,0,0,0,0,0,0,0,0,1,2,1002,3,1,0,1,0,1,1,1,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2600,1766.667,1966.667,7500,1,1,0,3,1,0,0
3,2,700,26,0,0,0,0,0,0,0,0,1,2,1003,2,1,0,1,0,1,1,3,1,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2500,1766.667,1966.667,7500,1,1,1,3,1,0,0
11,2,1200,36,0,0,0,0,0,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1200,1766.667,1966.667,7500,1,1,1,3,1,0,0
9,2,1200,35,0,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,0,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1400,1166.667,1400,10700,4,2,1,2,1,1,1
6,2,100,40,0,0,0,0,0,0,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,100,1166.667,1400,10700,4,2,1,2,1,1,1
7,2,500,35,0,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2800,1166.667,1400,10700,4,2,0,2,1,1,1
8,2,500,30,0,0,0,0,0,0,0,0,1,2,1008,1,1,0,1,0,1,1,4,3,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1000,1050,1333.333,10700,3,3,0,2,1,1,1
2,3,2700,25,0,0,0,0,0,0,0,0,1,2,1002,3,1,0,1,0,1,1,1,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2700,1500,1766.667,8300,1,1,1,4,1,0,0
1,3,100,23,0,0,0,0,0,0,0,0,1,2,1001,3,0,1,1,0,0,0,4,2,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,100,1066.667,1333.333,8300,2,2,0,4,1,0,0
7,3,2700,35,0,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,500,1216.667,1166.667,9100,4,4,0,2,1,1,1
5,3,1500,36,0,0,0,0,0,0,0,0,1,2,1005,2,0,1,1,0,1,0,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,500,1216.667,1166.667,9100,4,4,1,2,1,1,1
3,3,200,26,0,0,0,0,0,0,0,0,1,2,1003,2,1,0,1,0,1,1,3,1,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,700,1500,1766.667,8300,1,1,1,4,1,0,0
12,3,1500,55,0,0,0,0,0,0,0,0,1,2,1012,2,1,0,1,0,0,1,5,3,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,1500,1766.667,8300,1,1,1,4,1,0,0
14,3,2200,35,0,0,0,0,0,0,0,0,1,2,1014,2,1,1,1,0,1,0,25,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2000,1500,1766.667,8300,1,1,0,4,1,0,0
10,3,1000,44,0,0,0,0,0,0,0,0,1,2,1010,2,1,1,1,0,1,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2100,1216.667,1166.667,9100,4,4,0,2,1,1,1
4,3,200,23,0,0,0,0,0,0,0,0,1,2,1004,3,0,0,1,0,1,0,4,2,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2600,1216.667,1166.667,9100,4,4,0,2,1,1,1
8,3,1000,30,0,0,0,0,0,0,0,0,1,2,1008,1,1,0,1,0,1,0,4,3,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,500,1083.333,1050,9100,4,3,1,2,1,1,1
9,3,1800,35,0,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,0,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1200,1216.667,1166.667,9100,4,4,0,2,1,1,1
11,3,1200,36,0,0,0,0,0,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1200,1500,1766.667,8300,1,1,1,4,1,0,0
13,3,1200,17,0,0,0,0,0,0,0,0,1,2,1013,2,1,0,0,0,1,1,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2500,1500,1766.667,8300,1,1,1,4,1,0,0
6,3,100,40,0,0,0,0,0,0,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,100,1216.667,1166.667,9100,4,4,1,2,1,1,1
11,4,1500,36,0,0,0,0,0,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1200,1650,1500,9400,2,1,1,5,1,0,0
3,4,300,26,0,0,0,0,0,0,0,0,1,2,1003,2,1,0,1,0,1,0,3,1,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,200,1650,1500,9400,2,1,1,5,1,0,0
7,4,1700,35,0,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2700,1400,1216.667,11500,3,4,1,2,1,1,1
8,4,1000,30,0,0,0,0,0,0,0,0,1,2,1008,1,1,0,1,0,1,1,4,3,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1000,1200,1083.333,11500,2,4,0,2,1,1,1
14,4,2300,35,0,0,0,0,0,0,0,0,1,2,1014,2,1,1,1,0,1,1,25,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2200,1650,1500,9400,2,1,0,5,1,0,0
2,4,2700,25,0,0,0,0,0,0,0,0,1,2,1002,3,1,0,1,0,1,1,1,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2700,1650,1500,9400,2,1,1,5,1,0,0
4,4,400,23,0,0,0,0,0,0,0,0,1,2,1004,3,0,0,1,0,1,0,4,2,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,200,1400,1216.667,11500,3,4,0,2,1,1,1
10,4,2200,44,0,0,0,0,0,0,0,0,1,2,1010,2,1,1,1,0,1,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1000,1400,1216.667,11500,3,4,0,2,1,1,1
1,4,1600,23,0,0,0,0,0,0,0,0,1,2,1001,3,0,1,1,0,0,0,4,2,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,100,1466.667,1066.667,9400,3,2,0,5,1,0,0
5,4,1800,36,0,0,0,0,0,0,0,0,1,2,1005,2,0,1,1,0,1,1,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,1400,1216.667,11500,3,4,0,2,1,1,1
13,4,1600,17,0,0,0,0,0,0,0,0,1,2,1013,2,1,0,0,0,1,0,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1200,1650,1500,9400,2,1,1,5,1,0,0
6,4,100,40,0,0,0,0,0,0,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,100,1400,1216.667,11500,3,4,1,2,1,1,1
12,4,1500,55,0,0,0,0,0,0,0,0,1,2,1012,2,1,0,1,0,0,1,5,3,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,1650,1500,9400,2,1,1,5,1,0,0
9,4,2200,35,0,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,0,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1800,1400,1216.667,11500,3,4,0,2,1,1,1
5,5,1200,36,0,0,0,0,0,0,0,0,1,2,1005,2,0,1,1,0,1,1,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1800,900,1400,10600,2,3,1,3,1,1,1
10,5,2100,44,0,0,0,0,0,0,0,0,1,2,1010,2,1,1,1,0,1,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2200,900,1400,10600,2,3,0,3,1,1,1
7,5,500,35,0,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1700,900,1400,10600,2,3,1,3,1,1,1
9,5,900,35,0,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,1,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2200,900,1400,10600,2,3,0,3,1,1,1
12,5,200,55,0,0,0,0,0,0,0,0,1,2,1012,2,1,0,1,0,0,1,5,3,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,1666.667,1650,6900,3,2,1,3,1,0,0
2,5,2700,25,0,0,0,0,0,0,0,0,1,2,1002,3,1,0,1,0,1,1,1,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2700,1666.667,1650,6900,3,2,1,3,1,0,0
6,5,100,40,0,0,0,0,0,0,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,100,900,1400,10600,2,3,1,3,1,1,1
3,5,1100,26,0,0,0,0,0,0,0,0,1,2,1003,2,1,0,1,0,1,0,3,1,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,300,1666.667,1650,6900,3,2,0,3,1,0,0
4,5,600,23,0,0,0,0,0,0,0,0,1,2,1004,3,0,0,1,0,1,0,4,2,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,400,900,1400,10600,2,3,0,3,1,1,1
14,5,2500,35,0,0,0,0,0,0,0,0,1,2,1014,2,1,1,1,0,1,0,25,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2300,1666.667,1650,6900,3,2,1,3,1,0,0
11,5,1600,36,0,0,0,0,0,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1500,1666.667,1650,6900,3,2,1,3,1,0,0
13,5,1900,17,0,0,0,0,0,0,0,0,1,2,1013,2,1,0,0,0,1,0,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1600,1666.667,1650,6900,3,2,0,3,1,0,0
1,5,600,23,0,0,0,0,0,0,0,0,1,2,1001,3,0,1,1,0,0,0,4,2,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1600,1316.667,1466.667,6900,4,3,0,3,1,0,0
8,5,1500,30,0,0,0,0,0,0,0,0,1,2,1008,1,1,0,1,0,1,0,4,3,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1000,1000,1200,10600,3,2,1,3,1,1,1
3,6,700,26,1,2,0,0,1,0,0,0,1,2,1003,2,1,0,1,0,1,1,3,1,1,1,1,5,1,0,0,0,0,0,0,0,0,,,,,,,1100,1633.333,1666.667,9500,2,3,0,3,1,0,0
9,6,100,35,0,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,1,1,0,1,1,1,6,1,0,0,0,0,0,0,0,0,,,,,,,900,1150,900,12500,2,2,1,4,1,1,1
13,6,2100,17,0,1,0,1,2,0,0,0,1,2,1013,2,1,0,0,0,1,1,3,3,1,1,1,2,1,0,0,0,0,0,0,0,0,,,,,,,1900,1633.333,1666.667,9500,2,3,0,3,1,0,0
14,6,2600,35,1,1,0,1,0,0,0,0,1,2,1014,2,1,1,1,0,1,0,25,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,2500,1633.333,1666.667,9500,2,3,0,3,1,0,0
4,6,600,23,0,0,0,0,0,0,0,0,1,2,1004,3,0,0,1,0,1,0,4,2,1,1,1,4,1,0,0,0,0,0,0,0,0,,,,,,,600,1150,900,12500,2,2,0,4,1,1,1
8,6,2600,30,0,0,0,0,0,0,0,0,1,2,1008,1,1,0,1,0,1,0,4,3,1,1,1,7,1,0,0,0,0,0,0,0,0,,,,,,,1500,1566.667,1000,12500,3,3,0,4,1,1,1
12,6,900,55,1,4,0,0,0,0,0,0,1,2,1012,2,1,0,1,0,0,0,5,3,1,1,1,3,1,0,0,0,0,0,0,0,0,,,,,,,200,1633.333,1666.667,9500,2,3,1,3,1,0,0
6,6,2800,40,0,0,1,0,0,1,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,,,,,,,100,1150,900,12500,2,2,1,4,1,1,1
7,6,1200,35,1,1,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,500,1150,900,12500,2,2,1,4,1,1,1
1,6,2700,23,0,0,1,0,0,1,0,0,1,2,1001,3,0,1,1,0,0,0,4,2,1,1,1,7,1,0,0,0,0,0,0,0,0,,,,,,,600,1783.333,1316.667,9500,3,4,0,3,1,0,0
11,6,1700,36,0,2,0,1,1,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,1,1,4,1,0,0,0,0,0,0,0,0,,,,,,,1600,1633.333,1666.667,9500,2,3,1,3,1,0,0
5,6,1100,36,0,0,0,0,0,0,0,0,1,2,1005,2,0,1,1,0,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,,,,,,,1200,1150,900,12500,2,2,1,4,1,1,1
10,6,1100,44,1,0,0,0,0,0,0,0,1,2,1010,2,1,1,1,0,1,1,2,0,1,1,1,5,1,0,0,0,0,0,0,0,0,,,,,,,2100,1150,900,12500,2,2,0,4,1,1,1
2,6,1800,25,0,0,1,0,0,0,0,0,1,2,1002,3,1,0,1,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,,,,,,,2700,1633.333,1666.667,9500,2,3,1,3,1,0,0
11,7,2600,36,1,3,0,0,0,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,1,1,4,1,1,0,2,0,1,1,0,0,0,1,10,3,0,3,1700,2600,1633.333,12900,0,2,1,3,1,0,0
5,7,1300,36,0,1,0,1,0,0,0,0,1,2,1005,2,0,1,1,0,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1100,1900,1150,18300,2,2,1,3,1,1,1
3,7,2600,26,1,2,0,1,1,0,0,0,1,2,1003,2,1,0,1,0,1,1,3,1,1,1,1,5,1,1,1,2,0,1,0,0,0,0,1,10,3,0,3,700,2600,1633.333,12900,0,2,1,3,1,0,0
14,7,2600,35,1,2,0,0,1,0,0,0,1,2,1014,2,1,1,1,0,1,1,25,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,10,3,0,3,2600,2600,1633.333,12900,0,2,0,3,1,0,0
13,7,2600,17,2,1,0,0,0,0,0,0,1,2,1013,2,1,0,0,0,1,1,3,3,1,1,1,2,1,1,0,1,0,2,1,0,0,0,1,10,3,0,3,2100,2600,1633.333,12900,0,2,1,3,1,0,0
4,7,1100,23,0,0,0,1,0,0,0,0,1,2,1004,3,0,0,1,0,1,0,4,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,600,1900,1150,18300,2,2,0,3,1,1,1
8,7,1500,30,0,0,0,1,0,0,0,0,1,2,1008,1,1,0,1,0,1,1,4,3,1,1,1,7,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,2600,1866.667,1566.667,18300,2,3,0,3,1,1,1
10,7,2700,44,1,0,0,0,0,0,0,0,1,2,1010,2,1,1,1,0,1,1,2,0,1,1,1,5,1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,1100,1900,1150,18300,2,2,1,3,1,1,1
12,7,2600,55,0,1,0,0,1,0,0,0,1,2,1012,2,1,0,1,0,0,1,5,3,1,1,1,3,1,1,1,4,0,0,0,0,0,0,1,10,3,0,3,900,2600,1633.333,12900,0,2,0,3,1,0,0
9,7,1700,35,1,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,1,1,0,1,1,1,6,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,100,1900,1150,18300,2,2,1,3,1,1,1
1,7,2700,23,1,1,0,1,0,0,0,0,1,2,1001,3,0,1,1,0,0,1,4,2,1,1,1,7,1,1,0,0,1,0,0,0,0,0,1,10,3,0,3,2700,2616.667,1783.333,12900,0,3,0,3,1,0,0
7,7,1900,35,1,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0,1200,1900,1150,18300,2,2,0,3,1,1,1
6,7,2700,40,0,0,1,0,0,0,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,1,1,2,0,0,2800,1900,1150,18300,2,2,1,3,1,1,1
2,7,2600,25,1,0,0,0,1,0,0,0,1,2,1002,3,1,0,1,0,1,1,1,1,1,1,1,6,1,1,0,0,1,0,0,0,0,0,1,10,3,0,3,1800,2600,1633.333,12900,0,2,1,3,1,0,0
10,8,2900,44,1,1,0,1,1,0,0,0,1,2,1010,2,1,1,1,0,1,1,2,0,1,1,1,5,1,1,1,0,0,0,0,0,0,0,1,1,3,0,2,2700,2900,1900,18900,0,2,1,0,1,0,1
12,8,2700,55,0,3,0,0,1,0,0,0,1,2,1012,2,1,0,1,0,0,1,5,3,1,1,1,3,1,1,0,1,0,1,0,0,0,0,0,9,6,0,1,2600,2700,2600,20300,0,0,1,2,1,1,0
7,8,2900,35,1,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,0,2,1900,2900,1900,18900,0,2,0,0,1,0,1
8,8,2900,30,1,0,0,0,0,0,0,0,1,2,1008,1,1,0,1,0,1,1,4,3,1,1,1,7,1,1,0,0,0,0,1,0,0,0,1,1,2,0,3,1500,2900,1866.667,18900,0,2,1,0,1,0,1
6,8,2900,40,0,1,1,0,0,0,0,0,1,2,1006,2,1,1,1,0,1,1,0,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,1,1,3,0,2,2700,2900,1900,18900,0,2,1,0,1,0,1
2,8,2700,25,1,0,0,1,0,0,0,0,1,2,1002,3,1,0,1,0,1,1,1,1,1,1,1,6,1,1,1,0,0,1,0,0,0,0,0,9,6,0,1,2600,2700,2600,20300,0,0,1,2,1,1,0
11,8,2700,36,0,1,0,1,0,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,1,1,4,1,1,1,3,0,0,0,0,0,0,0,9,6,0,1,2600,2700,2600,20300,0,0,1,2,1,1,0
1,8,2700,23,1,3,0,0,1,0,0,0,1,2,1001,3,0,1,1,0,0,1,4,2,1,1,1,7,1,1,1,1,0,0,1,0,0,0,0,10,6,0,2,2700,2700,2616.667,20300,0,0,1,2,1,1,0
3,8,2700,26,1,1,1,0,1,0,0,0,1,2,1003,2,1,0,1,0,1,1,3,1,1,1,1,5,1,1,1,2,0,1,1,0,0,0,0,9,6,0,1,2600,2700,2600,20300,0,0,1,2,1,1,0
4,8,2900,23,0,1,1,0,1,0,0,0,1,2,1004,3,0,0,1,0,1,1,4,2,1,1,1,4,1,1,0,0,0,0,1,0,0,0,1,1,3,0,2,1100,2900,1900,18900,0,2,0,0,1,0,1
5,8,2900,36,0,0,0,0,1,0,0,0,1,2,1005,2,0,1,1,0,1,1,1,1,1,1,1,3,1,1,0,1,0,0,1,0,0,0,1,1,3,0,2,1300,2900,1900,18900,0,2,1,0,1,0,1
14,8,2700,35,1,2,0,0,1,0,0,0,1,2,1014,2,1,1,1,0,1,1,25,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,9,6,0,1,2600,2700,2600,20300,0,0,1,2,1,1,0
13,8,2700,17,1,0,1,1,0,0,0,0,1,2,1013,2,1,0,0,0,1,1,3,3,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,9,6,0,1,2600,2700,2600,20300,0,0,1,2,1,1,0
9,8,2900,35,0,0,0,0,0,0,0,0,1,2,1009,2,0,1,1,0,1,1,1,0,1,1,1,6,1,1,1,0,0,0,0,0,0,0,1,1,3,0,2,1700,2900,1900,18900,0,2,1,0,1,0,1
11,9,2600,36,1,2,0,0,1,0,0,0,1,2,1011,2,1,1,1,0,1,1,3,3,1,1,1,4,1,1,0,1,0,0,1,0,0,0,2,7,4,0,3,2700,2583.333,2700,17500,0,0,1,0,1,0,1
7,9,2500,35,1,0,0,0,0,0,0,0,1,2,1007,2,1,0,0,0,0,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,3,2,0,1,2900,2500,2900,18200,0,0,1,0,1,1,0
3,9,2500,26,2,2,0,0,1,0,0,0,1,2,1003,2,1,0,1,0,1,1,3,1,1,1,1,5,1,1,1,1,1,1,0,0,0,0,2,7,4,0,3,2700,2583.333,2700,17500,0,0,1,0,1,0,1
